Unnamed: 0,id,code_id_1,code_id_2,label
5131,5131,27,43,1
112,112,6,143,1
8160,8160,208,332,0
11439,11439,189,335,0
4559,4559,355,366,1
4595,4595,356,379,1
4690,4690,361,374,1
7951,7951,70,344,0
3277,3277,167,240,1
4068,4068,339,379,1
4408,4408,349,374,1
8740,8740,357,412,0
10560,10560,210,100,0
451,451,86,106,1
7262,7262,149,381,0
3731,3731,243,307,1
7256,7256,351,403,0
11004,11004,39,272,0
4986,4986,23,394,1
3663,3663,237,239,1
2763,2763,123,124,1
9071,9071,203,411,0
1855,1855,105,244,1
999,999,93,115,1
389,389,85,125,1
6426,6426,220,372,0
1476,1476,100,102,1
2240,2240,112,171,1
11236,11236,93,370,0
8112,8112,291,59,0
992,992,93,108,1
7032,7032,130,181,0
4997,4997,24,35,1
3922,3922,267,356,1
2972,2972,127,307,1
6871,6871,204,311,0
9295,9295,72,123,0
4769,4769,366,378,1
1293,1293,97,123,1
4173,4173,342,370,1
2535,2535,118,126,1
11226,11226,59,257,0
1907,1907,106,235,1
10198,10198,213,323,0
11679,11679,219,374,0
6033,6033,136,272,1
7619,7619,45,303,0
1151,1151,95,122,1
1567,1567,101,127,1
3171,3171,164,230,1
7106,7106,75,34,0
4160,4160,342,357,1
4287,4287,345,379,1
2230,2230,112,161,1
174,174,11,218,1
1903,1903,106,231,1
9859,9859,207,168,0
3408,3408,172,231,1
1538,1538,100,247,1
2292,2292,113,169,1
1363,1363,98,124,1
4357,4357,348,353,1
5260,5260,30,55,1
9197,9197,347,62,0
9350,9350,206,88,0
680,680,89,98,1
9731,9731,212,152,0
3664,3664,237,240,1
1661,1661,102,239,1
508,508,86,246,1
166,166,79,148,1
10192,10192,348,262,0
10258,10258,377,194,0
7365,7365,206,46,0
1914,1914,106,242,1
7263,7263,16,127,0
11856,11856,357,270,0
11994,11994,165,36,0
7361,7361,369,133,0
1104,1104,94,230,1
9652,9652,284,183,0
5310,5310,31,394,1
9314,9314,292,121,0
5754,5754,47,56,1
152,152,9,78,1
10076,10076,339,333,0
5679,5679,44,47,1
11231,11231,73,82,0
3551,3551,230,239,1
3722,3722,242,248,1
4538,4538,354,369,1
9173,9173,3,227,0
8463,8463,7,271,0
1991,1991,108,117,1
10830,10830,85,387,0
8501,8501,118,270,0
5141,5141,27,53,1
3811,3811,20,377,1
10707,10707,131,315,0
3450,3450,173,248,1
4591,4591,356,375,1
7352,7352,142,324,0
205,205,288,290,1
6680,6680,212,387,0
2749,2749,122,237,1
8497,8497,89,315,0
1849,1849,105,238,1
11142,11142,10,334,0
3240,3240,166,234,1
9774,9774,190,390,0
3109,3109,162,237,1
5934,5934,59,62,1
10071,10071,367,203,0
5810,5810,50,55,1
8575,8575,168,361,0
5634,5634,42,51,1
4307,4307,346,366,1
3156,3156,163,306,1
6534,6534,283,119,0
10687,10687,306,323,0
10196,10196,273,104,0
3832,3832,131,353,1
10714,10714,371,304,0
4776,4776,367,373,1
7997,7997,17,129,0
4276,4276,345,368,1
11993,11993,224,328,0
8750,8750,375,185,0
11809,11809,329,381,0
278,278,18,96,1
6771,6771,368,406,0
7415,7415,60,316,0
3252,3252,166,246,1
10907,10907,306,409,0
12020,12020,386,389,0
289,289,18,107,1
3075,3075,161,239,1
10449,10449,239,318,0
8720,8720,17,29,0
270,270,18,88,1
4570,4570,355,377,1
10793,10793,168,25,0
6696,6696,16,386,0
4316,4316,346,375,1
3180,3180,164,239,1
1422,1422,99,115,1
8275,8275,365,136,0
11973,11973,186,191,0
4557,4557,355,364,1
7812,7812,172,314,0
6297,6297,31,156,0
9022,9022,367,66,0
11928,11928,288,50,0
1132,1132,95,103,1
6242,6242,291,390,0
9344,9344,382,390,0
11520,11520,11,17,0
7423,7423,144,162,0
8971,8971,117,133,0
8875,8875,92,196,0
5520,5520,38,47,1
10704,10704,155,88,0
9232,9232,86,408,0
3786,3786,20,352,1
11874,11874,105,408,0
8345,8345,280,246,0
2161,2161,111,116,1
3008,3008,128,247,1
1105,1105,94,231,1
11400,11400,294,329,0
692,692,89,110,1
4956,4956,23,38,1
8307,8307,2,353,0
4369,4369,348,365,1
2765,2765,123,126,1
3929,3929,267,363,1
10293,10293,57,415,0
12087,12087,244,131,0
7778,7778,30,413,0
628,628,88,124,1
2451,2451,116,172,1
3824,3824,131,345,1
11035,11035,165,415,0
3743,3743,246,247,1
2176,2176,111,162,1
6689,6689,58,66,0
3318,3318,169,170,1
8940,8940,136,256,0
7432,7432,145,123,0
2787,2787,123,231,1
1196,1196,95,307,1
1676,1676,103,107,1
3947,3947,337,339,1
7618,7618,141,393,0
4444,4444,351,353,1
5722,5722,45,393,1
10424,10424,0,227,0
2369,2369,114,245,1
4967,4967,23,49,1
2217,2217,112,117,1
8148,8148,244,368,0
3326,3326,169,230,1
9144,9144,95,19,0
3583,3583,232,234,1
12025,12025,282,181,0
12088,12088,274,381,0
3619,3619,234,237,1
6217,6217,91,178,0
2468,2468,116,241,1
8277,8277,101,64,0
11609,11609,108,319,0
5973,5973,201,394,1
3667,3667,237,243,1
5158,5158,28,30,1
7594,7594,235,399,0
6976,6976,278,350,0
3423,3423,172,246,1
8199,8199,327,335,0
2409,2409,115,233,1
3212,3212,165,238,1
10530,10530,233,320,0
5366,5366,33,53,1
9164,9164,306,250,0
6593,6593,131,45,0
2895,2895,126,161,1
10762,10762,253,185,0
11327,11327,287,32,0
3642,3642,235,245,1
9079,9079,211,145,0
10318,10318,197,382,0
11921,11921,243,352,0
11019,11019,415,255,0
8548,8548,159,412,0
12188,12188,288,322,0
5451,5451,36,39,1
7160,7160,374,398,0
7866,7866,34,401,0
2743,2743,122,231,1
4958,4958,23,40,1
6474,6474,281,192,0
7888,7888,48,407,0
492,492,86,230,1
1116,1116,94,242,1
5637,5637,42,54,1
10800,10800,9,253,0
12144,12144,59,328,0
9123,9123,77,91,0
11286,11286,118,341,0
6589,6589,258,327,0
11531,11531,80,244,0
7557,7557,244,352,0
9845,9845,77,185,0
5241,5241,30,36,1
12293,12293,283,164,0
2783,2783,123,175,1
9068,9068,145,409,0
1696,1696,103,127,1
5685,5685,44,53,1
2295,2295,113,172,1
5939,5939,59,393,1
7763,7763,392,412,0
3313,3313,168,246,1
4781,4781,367,378,1
8350,8350,94,400,0
10675,10675,171,56,0
7605,7605,6,108,0
215,215,82,220,1
6707,6707,298,305,0
11522,11522,65,194,0
8682,8682,141,347,0
11461,11461,287,331,0
3483,3483,175,234,1
7006,7006,212,62,0
5102,5102,26,55,1
6599,6599,80,380,0
3764,3764,188,323,1
9772,9772,142,91,0
6410,6410,82,112,0
11260,11260,247,373,0
25,25,68,274,1
7659,7659,376,63,0
10721,10721,137,240,0
11316,11316,108,375,0
10601,10601,36,331,0
6683,6683,369,159,0
10118,10118,79,241,0
8584,8584,345,227,0
10312,10312,176,389,0
10572,10572,221,105,0
11872,11872,369,300,0
10652,10652,5,328,0
1102,1102,94,176,1
3276,3276,167,239,1
5345,5345,32,393,1
11155,11155,142,257,0
10820,10820,275,131,0
8386,8386,398,401,0
8944,8944,6,119,0
12296,12296,87,312,0
2207,2207,111,245,1
4552,4552,355,359,1
4402,4402,349,368,1
7395,7395,119,43,0
3718,3718,242,244,1
972,972,92,245,1
4579,4579,356,363,1
6516,6516,145,53,0
719,719,89,168,1
6155,6155,298,266,0
11601,11601,279,160,0
2803,2803,123,247,1
2566,2566,118,240,1
4025,4025,338,376,1
6198,6198,61,334,0
8224,8224,272,314,0
10863,10863,49,386,0
4063,4063,339,374,1
2792,2792,123,236,1
2222,2222,112,122,1
5818,5818,50,63,1
3866,3866,200,343,1
9436,9436,23,409,0
10656,10656,349,330,0
3227,3227,166,169,1
4214,4214,343,375,1
3923,3923,267,357,1
9195,9195,76,223,0
1401,1401,98,245,1
7703,7703,232,29,0
4979,4979,23,61,1
3253,3253,166,247,1
10614,10614,145,287,0
2661,2661,120,240,1
2158,2158,111,113,1
8578,8578,44,382,0
8088,8088,210,386,0
674,674,89,92,1
9370,9370,279,61,0
7011,7011,8,368,0
9050,9050,187,326,0
3841,3841,131,362,1
1815,1815,105,121,1
10239,10239,95,407,0
12105,12105,280,379,0
2100,2100,110,111,1
10836,10836,342,64,0
6708,6708,235,42,0
1673,1673,103,104,1
4213,4213,343,374,1
8962,8962,369,193,0
1548,1548,101,108,1
8908,8908,150,265,0
8547,8547,83,179,0
5184,5184,28,56,1
1461,1461,99,237,1
11545,11545,380,390,0
3220,3220,165,246,1
11734,11734,373,204,0
7170,7170,358,65,0
7430,7430,215,189,0
1751,1751,104,119,1
3976,3976,337,368,1
8353,8353,126,196,0
1772,1772,104,171,1
2016,2016,108,173,1
2005,2005,108,162,1
3893,3893,200,370,1
3237,3237,166,231,1
4424,4424,350,361,1
8588,8588,248,397,0
2257,2257,112,240,1
4072,4072,340,344,1
5574,5574,40,44,1
11696,11696,54,382,0
5355,5355,33,42,1
8418,8418,25,135,0
6093,6093,187,320,1
7935,7935,149,85,0
9968,9968,374,316,0
1519,1519,100,176,1
10061,10061,43,327,0
1378,1378,98,170,1
5672,5672,43,132,1
2587,2587,119,161,1
12013,12013,237,272,0
5621,5621,41,132,1
12121,12121,288,272,0
10134,10134,0,41,0
5842,5842,52,54,1
7122,7122,11,396,0
5832,5832,51,60,1
4888,4888,21,61,1
5904,5904,56,62,1
522,522,87,97,1
8043,8043,4,365,0
3607,3607,233,241,1
234,234,84,153,1
3796,3796,20,362,1
6318,6318,5,18,0
7094,7094,373,196,0
1948,1948,107,164,1
6361,6361,120,130,0
11562,11562,7,265,0
6091,6091,257,319,1
11170,11170,107,389,0
2224,2224,112,124,1
5571,5571,40,41,1
4523,4523,353,379,1
5793,5793,49,56,1
10807,10807,255,398,0
5738,5738,46,61,1
2624,2624,119,307,1
4728,4728,363,379,1
7818,7818,215,135,0
8859,8859,299,395,0
12198,12198,360,313,0
11209,11209,372,42,0
9165,9165,368,269,0
2437,2437,116,127,1
6056,6056,178,249,1
6352,6352,72,121,0
3167,3167,164,174,1
1809,1809,105,115,1
9963,9963,297,394,0
7161,7161,277,14,0
5086,5086,26,39,1
10020,10020,179,410,0
7016,7016,186,193,0
9602,9602,33,193,0
4945,4945,23,27,1
6046,6046,226,302,1
11385,11385,322,329,0
6919,6919,90,357,0
5590,5590,40,60,1
7226,7226,348,305,0
1228,1228,96,128,1
9490,9490,79,80,0
6846,6846,316,403,0
8244,8244,217,358,0
6555,6555,84,263,0
159,159,147,216,1
8851,8851,297,46,0
1589,1589,101,232,1
12108,12108,273,300,0
11669,11669,232,64,0
11646,11646,359,326,0
11478,11478,340,329,0
6687,6687,101,58,0
11491,11491,198,388,0
9275,9275,262,332,0
7480,7480,90,387,0
11388,11388,148,119,0
1556,1556,101,116,1
2828,2828,124,177,1
436,436,86,91,1
5789,5789,49,52,1
10043,10043,240,365,0
1588,1588,101,231,1
7398,7398,155,367,0
2780,2780,123,172,1
11040,11040,294,192,0
5686,5686,44,54,1
3965,3965,337,357,1
4727,4727,363,378,1
1238,1238,96,169,1
2951,2951,127,177,1
8993,8993,133,332,0
10256,10256,274,258,0
1497,1497,100,123,1
6465,6465,94,264,0
7355,7355,243,226,0
7823,7823,8,117,0
7547,7547,292,99,0
7913,7913,86,157,0
10533,10533,90,131,0
5185,5185,28,57,1
5647,5647,42,132,1
11555,11555,128,328,0
5242,5242,30,37,1
2130,2130,110,172,1
2092,2092,109,243,1
5409,5409,34,62,1
187,187,12,290,1
7938,7938,112,43,0
3655,3655,236,244,1
3426,3426,172,306,1
11158,11158,292,85,0
1381,1381,98,173,1
9617,9617,148,300,0
8605,8605,239,254,0
7427,7427,4,266,0
5037,5037,25,32,1
4897,4897,22,24,1
3175,3175,164,234,1
9819,9819,107,401,0
8448,8448,150,55,0
12178,12178,240,257,0
9796,9796,93,312,0
2235,2235,112,166,1
8068,8068,45,182,0
4236,4236,344,362,1
9140,9140,281,29,0
9426,9426,290,362,0
24,24,68,273,1
3363,3363,170,239,1
1088,1088,94,162,1
8733,8733,121,335,0
11256,11256,136,192,0
2841,2841,124,242,1
7537,7537,285,369,0
7470,7470,281,67,0
11460,11460,162,260,0
4152,4152,342,349,1
695,695,89,113,1
11285,11285,322,270,0
6337,6337,339,28,0
1227,1227,96,127,1
1999,1999,108,125,1
276,276,18,94,1
5929,5929,58,268,1
2953,2953,127,231,1
3637,3637,235,240,1
3906,3906,267,340,1
4778,4778,367,375,1
5845,5845,52,57,1
11932,11932,338,205,0
4117,4117,341,351,1
1137,1137,95,108,1
2767,2767,123,128,1
8182,8182,4,267,0
9770,9770,1,10,0
7661,7661,140,164,0
9159,9159,4,50,0
2490,2490,117,161,1
11911,11911,124,318,0
7742,7742,4,406,0
3935,3935,267,369,1
2384,2384,115,125,1
8016,8016,168,370,0
7084,7084,128,159,0
115,115,6,213,1
1863,1863,106,108,1
3119,3119,162,247,1
4258,4258,345,350,1
11351,11351,141,88,0
2819,2819,124,168,1
9391,9391,367,182,0
11550,11550,202,254,0
11171,11171,75,385,0
4699,4699,362,366,1
3802,3802,20,368,1
6068,6068,251,311,1
3536,3536,177,244,1
3825,3825,131,346,1
6642,6642,27,304,0
10632,10632,151,300,0
1946,1946,107,162,1
10737,10737,152,51,0
9401,9401,294,193,0
10255,10255,402,409,0
7269,7269,206,404,0
9611,9611,40,332,0
7929,7929,298,356,0
7166,7166,73,329,0
6963,6963,121,397,0
5867,5867,53,132,1
4761,4761,366,370,1
882,882,91,230,1
557,557,87,163,1
9982,9982,174,375,0
1207,1207,96,107,1
7684,7684,125,134,0
9675,9675,125,255,0
6538,6538,208,108,0
3211,3211,165,237,1
3630,3630,234,248,1
1708,1708,103,170,1
8458,8458,73,349,0
1140,1140,95,111,1
3162,3162,164,169,1
6207,6207,141,153,0
3730,3730,243,306,1
2660,2660,120,239,1
8848,8848,129,185,0
1307,1307,97,168,1
2567,2567,118,241,1
2834,2834,124,235,1
11778,11778,249,411,0
2151,2151,110,245,1
9609,9609,294,240,0
3835,3835,131,356,1
11929,11929,137,216,0
12166,12166,10,52,0
10108,10108,294,333,0
5004,5004,24,42,1
6626,6626,156,410,0
1627,1627,102,122,1
10621,10621,54,411,0
12068,12068,96,63,0
358,358,85,94,1
138,138,76,283,1
8491,8491,145,334,0
382,382,85,118,1
9287,9287,209,221,0
4857,4857,21,30,1
11429,11429,50,397,0
1439,1439,99,163,1
946,946,92,167,1
5498,5498,37,55,1
4916,4916,22,43,1
8556,8556,52,184,0
1932,1932,107,117,1
2352,2352,114,176,1
3236,3236,166,230,1
10179,10179,383,387,0
3807,3807,20,373,1
1936,1936,107,121,1
11495,11495,355,385,0
4154,4154,342,351,1
8988,8988,213,230,0
2416,2416,115,240,1
9428,9428,415,190,0
6139,6139,265,330,1
785,785,90,126,1
6789,6789,150,378,0
8036,8036,246,372,0
8315,8315,155,157,0
12101,12101,212,374,0
5668,5668,43,60,1
2172,2172,111,127,1
2169,2169,111,124,1
6628,6628,173,336,0
4009,4009,338,360,1
4340,4340,347,367,1
910,910,92,100,1
6268,6268,9,242,0
2309,2309,113,238,1
6591,6591,88,135,0
4458,4458,351,367,1
7597,7597,89,335,0
9468,9468,145,181,0
11479,11479,150,152,0
4652,4652,359,373,1
6218,6218,216,196,0
442,442,86,97,1
3415,3415,172,238,1
11289,11289,206,224,0
9441,9441,138,414,0
9653,9653,252,199,0
5744,5744,46,393,1
1054,1054,94,97,1
3699,3699,240,242,1
929,929,92,119,1
6468,6468,362,203,0
8767,8767,222,235,0
1829,1829,105,166,1
9525,9525,211,59,0
10014,10014,125,364,0
2011,2011,108,168,1
913,913,92,103,1
7611,7611,279,309,0
10128,10128,283,254,0
9487,9487,213,96,0
2606,2606,119,232,1
4928,4928,22,55,1
6564,6564,200,225,0
10017,10017,116,334,0
6,6,0,207,1
7835,7835,125,409,0
6583,6583,155,306,0
3361,3361,170,237,1
9604,9604,180,262,0
1635,1635,102,161,1
1141,1141,95,112,1
359,359,85,95,1
2070,2070,109,169,1
3134,3134,163,175,1
5160,5160,28,32,1
6990,6990,126,383,0
3243,3243,166,237,1
2242,2242,112,173,1
1474,1474,99,307,1
10562,10562,69,271,0
3259,3259,167,170,1
4020,4020,338,371,1
10862,10862,193,408,0
8566,8566,366,399,0
3500,3500,176,177,1
2658,2658,120,237,1
10389,10389,232,196,0
1130,1130,95,101,1
1819,1819,105,125,1
7461,7461,154,26,0
11810,11810,225,317,0
9629,9629,136,316,0
11147,11147,46,329,0
7064,7064,346,399,0
4318,4318,346,377,1
4669,4669,360,371,1
5476,5476,36,132,1
12103,12103,208,223,0
10786,10786,218,67,0
1856,1856,105,245,1
2282,2282,113,128,1
12218,12218,88,354,0
4008,4008,338,359,1
6401,6401,276,331,0
12212,12212,369,318,0
11402,11402,365,412,0
386,386,85,122,1
1628,1628,102,123,1
10362,10362,277,133,0
11467,11467,105,385,0
7718,7718,306,354,0
9463,9463,20,272,0
12266,12266,212,233,0
9101,9101,55,395,0
1842,1842,105,231,1
2497,2497,117,168,1
201,201,219,289,1
9885,9885,173,331,0
3868,3868,200,345,1
5054,5054,25,49,1
5889,5889,55,59,1
2702,2702,121,235,1
7922,7922,94,260,0
331,331,18,232,1
3808,3808,20,374,1
935,935,92,125,1
1774,1774,104,173,1
9695,9695,104,271,0
8611,8611,182,184,0
11246,11246,355,186,0
989,989,93,105,1
5443,5443,35,63,1
12252,12252,304,311,0
6993,6993,20,181,0
10515,10515,120,20,0
5806,5806,50,51,1
10750,10750,120,34,0
10706,10706,33,387,0
6574,6574,279,14,0
3052,3052,161,164,1
12255,12255,257,405,0
8365,8365,361,133,0
4615,4615,357,377,1
3321,3321,169,173,1
11871,11871,98,363,0
6246,6246,369,410,0
6048,6048,158,303,1
3311,3311,168,244,1
9583,9583,95,227,0
11536,11536,78,62,0
8210,8210,215,264,0
3628,3628,234,246,1
10899,10899,85,384,0
1356,1356,98,117,1
5002,5002,24,40,1
9565,9565,360,57,0
5823,5823,50,394,1
11691,11691,371,60,0
5670,5670,43,62,1
3112,3112,162,240,1
182,182,12,81,1
10894,10894,282,179,0
855,855,91,120,1
10369,10369,363,409,0
4912,4912,22,39,1
10505,10505,47,398,0
1800,1800,105,106,1
11380,11380,235,303,0
5482,5482,37,39,1
10251,10251,218,107,0
1968,1968,107,236,1
10244,10244,78,202,0
10025,10025,58,330,0
4697,4697,362,364,1
4987,4987,24,25,1
4650,4650,359,371,1
1159,1159,95,161,1
9537,9537,310,266,0
1325,1325,97,238,1
12189,12189,72,308,0
4796,4796,369,372,1
6796,6796,67,263,0
5808,5808,50,53,1
12141,12141,219,155,0
1455,1455,99,231,1
5410,5410,34,63,1
8333,8333,215,290,0
2800,2800,123,244,1
7616,7616,175,61,0
11001,11001,155,235,0
7815,7815,105,48,0
4378,4378,348,374,1
8921,8921,369,26,0
10027,10027,235,226,0
6716,6716,9,237,0
3736,3736,244,306,1
2261,2261,112,244,1
7429,7429,336,407,0
4005,4005,338,356,1
9302,9302,225,383,0
2394,2394,115,166,1
1185,1185,95,239,1
2007,2007,108,164,1
193,193,81,290,1
8770,8770,61,388,0
5525,5525,38,52,1
771,771,90,112,1
1478,1478,100,104,1
1846,1846,105,235,1
3740,3740,245,248,1
7986,7986,124,323,0
405,405,85,172,1
11736,11736,206,63,0
11698,11698,291,30,0
6317,6317,279,250,0
6581,6581,206,315,0
1447,1447,99,171,1
342,342,18,243,1
7468,7468,5,55,0
727,727,89,176,1
4577,4577,356,361,1
9168,9168,250,194,0
9250,9250,272,317,0
3516,3516,176,245,1
10934,10934,121,198,0
9926,9926,291,155,0
7156,7156,104,30,0
7851,7851,304,327,0
1348,1348,98,109,1
660,660,88,239,1
1492,1492,100,118,1
10489,10489,258,329,0
5154,5154,27,268,1
11790,11790,203,320,0
9277,9277,333,410,0
2524,2524,117,247,1
9485,9485,145,397,0
10418,10418,44,332,0
5374,5374,33,61,1
3198,3198,165,172,1
5717,5717,45,62,1
9379,9379,106,179,0
11186,11186,100,349,0
10115,10115,37,66,0
8259,8259,291,42,0
9895,9895,240,268,0
40,40,138,206,1
10870,10870,43,194,0
6816,6816,222,373,0
10388,10388,155,260,0
10042,10042,292,264,0
2723,2723,122,128,1
11968,11968,171,398,0
10549,10549,50,382,0
9335,9335,71,336,0
11977,11977,308,318,0
7155,7155,276,372,0
10383,10383,114,30,0
11341,11341,86,28,0
7230,7230,72,20,0
5075,5075,26,28,1
7880,7880,238,64,0
5394,5394,34,47,1
10520,10520,68,90,0
7789,7789,414,226,0
11715,11715,267,160,0
4088,4088,340,360,1
1967,1967,107,235,1
11049,11049,92,41,0
10829,10829,220,40,0
11804,11804,75,174,0
6999,6999,354,133,0
423,423,85,242,1
11397,11397,257,412,0
11694,11694,172,49,0
10551,10551,273,224,0
6142,6142,329,330,1
5661,5661,43,53,1
9031,9031,93,263,0
4596,4596,357,358,1
2659,2659,120,238,1
141,141,214,283,1
2597,2597,119,171,1
6701,6701,84,242,0
1377,1377,98,169,1
3674,3674,237,307,1
12175,12175,369,181,0
6362,6362,341,265,0
11517,11517,44,189,0
4741,4741,364,377,1
1138,1138,95,109,1
7374,7374,12,253,0
1787,1787,104,238,1
12100,12100,10,255,0
4646,4646,359,367,1
7568,7568,223,61,0
459,459,86,114,1
6115,6115,194,327,1
8179,8179,150,241,0
948,948,92,169,1
6370,6370,372,315,0
4628,4628,358,369,1
7358,7358,296,392,0
5925,5925,58,62,1
6040,6040,156,301,1
441,441,86,96,1
6659,6659,401,410,0
8831,8831,239,136,0
9046,9046,284,118,0
3830,3830,131,351,1
11556,11556,137,70,0
6144,6144,329,332,1
11124,11124,121,330,0
6344,6344,241,47,0
1958,1958,107,174,1
9262,9262,142,329,0
155,155,9,285,1
9808,9808,142,300,0
4578,4578,356,362,1
1089,1089,94,163,1
6049,6049,227,303,1
11258,11258,36,257,0
9122,9122,10,106,0
7950,7950,363,60,0
1674,1674,103,105,1
6763,6763,214,384,0
10305,10305,361,408,0
6416,6416,91,262,0
11767,11767,303,196,0
2326,2326,114,119,1
7096,7096,275,321,0
10564,10564,172,28,0
9688,9688,67,402,0
6450,6450,294,158,0
1715,1715,103,177,1
9172,9172,171,226,0
8381,8381,238,63,0
9433,9433,316,328,0
3831,3831,131,352,1
6299,6299,81,366,0
3348,3348,170,172,1
11709,11709,217,20,0
9177,9177,323,42,0
587,587,87,245,1
9346,9346,286,324,0
11713,11713,17,303,0
2990,2990,128,177,1
11413,11413,83,134,0
9729,9729,105,52,0
10909,10909,117,308,0
264,264,297,298,1
9713,9713,120,403,0
6788,6788,153,255,0
10472,10472,143,260,0
3864,3864,200,341,1
6274,6274,241,185,0
12060,12060,345,301,0
3711,3711,241,245,1
8438,8438,72,405,0
1529,1529,100,238,1
10095,10095,355,187,0
923,923,92,113,1
9672,9672,151,196,0
7329,7329,74,304,0
4364,4364,348,360,1
669,669,88,248,1
3604,3604,233,238,1
5108,5108,26,61,1
11070,11070,68,223,0
5248,5248,30,43,1
7183,7183,105,256,0
2591,2591,119,165,1
5906,5906,56,132,1
6509,6509,70,335,0
7133,7133,90,267,0
2307,2307,113,236,1
8804,8804,155,268,0
3690,3690,239,243,1
687,687,89,105,1
612,612,88,108,1
7167,7167,345,29,0
9724,9724,375,29,0
3200,3200,165,174,1
6629,6629,60,412,0
4135,4135,341,369,1
1898,1898,106,174,1
282,282,18,100,1
258,258,224,297,1
11593,11593,363,192,0
4943,4943,23,25,1
2822,2822,124,171,1
3525,3525,177,233,1
11884,11884,180,405,0
5223,5223,29,56,1
2285,2285,113,162,1
6063,6063,179,310,1
8078,8078,286,118,0
4654,4654,359,375,1
5000,5000,24,38,1
6710,6710,34,388,0
11472,11472,3,396,0
8676,8676,348,334,0
5416,5416,35,36,1
475,475,86,161,1
2555,2555,118,177,1
8087,8087,69,319,0
7,7,0,273,1
6411,6411,161,198,0
11267,11267,242,373,0
10960,10960,342,396,0
5546,5546,39,44,1
2426,2426,115,307,1
6744,6744,220,48,0
11847,11847,166,327,0
2274,2274,113,120,1
9203,9203,174,339,0
1577,1577,101,168,1
7264,7264,146,285,0
9259,9259,350,62,0
3970,3970,337,362,1
5879,5879,54,62,1
10356,10356,102,327,0
11576,11576,277,17,0
7193,7193,19,332,0
3867,3867,200,344,1
11583,11583,179,329,0
6823,6823,110,203,0
7548,7548,31,160,0
781,781,90,122,1
1749,1749,104,117,1
6519,6519,349,38,0
5774,5774,48,56,1
9283,9283,265,409,0
9369,9369,305,316,0
2324,2324,114,117,1
5055,5055,25,50,1
11083,11083,13,255,0
1727,1727,103,241,1
610,610,88,106,1
4666,4666,360,368,1
5413,5413,34,268,1
8103,8103,161,369,0
8174,8174,208,32,0
8535,8535,187,402,0
3750,3750,248,306,1
97,97,73,142,1
6985,6985,79,226,0
3137,3137,163,230,1
1537,1537,100,246,1
3648,3648,236,237,1
1517,1517,100,174,1
11503,11503,224,378,0
4624,4624,358,365,1
6566,6566,235,351,0
2090,2090,109,241,1
7097,7097,382,398,0
6171,6171,273,179,0
7521,7521,142,362,0
572,572,87,230,1
11793,11793,287,346,0
3062,3062,161,174,1
597,597,88,93,1
6633,6633,290,335,0
11597,11597,319,196,0
7875,7875,238,252,0
7345,7345,274,396,0
6304,6304,57,194,0
9881,9881,298,383,0
11612,11612,26,321,0
5976,5976,393,394,1
8562,8562,316,195,0
1938,1938,107,123,1
8100,8100,373,327,0
1753,1753,104,121,1
3670,3670,237,246,1
9887,9887,94,328,0
2361,2361,114,237,1
4260,4260,345,352,1
5432,5432,35,52,1
6285,6285,143,379,0
9697,9697,217,104,0
11644,11644,76,43,0
10926,10926,215,222,0
10526,10526,208,105,0
10197,10197,280,103,0
5591,5591,40,61,1
1171,1171,95,173,1
7927,7927,91,179,0
10446,10446,132,303,0
11504,11504,22,194,0
9953,9953,280,259,0
11266,11266,349,41,0
874,874,91,170,1
2297,2297,113,174,1
11780,11780,219,27,0
2643,2643,120,170,1
5347,5347,33,34,1
9032,9032,313,387,0
12223,12223,40,225,0
581,581,87,239,1
204,204,288,289,1
7896,7896,368,414,0
2014,2014,108,171,1
905,905,92,95,1
631,631,88,127,1
8461,8461,3,168,0
10254,10254,240,157,0
1974,1974,107,242,1
162,162,10,79,1
4998,4998,24,36,1
10144,10144,139,223,0
9557,9557,119,257,0
4713,4713,363,364,1
9067,9067,370,197,0
1431,1431,99,124,1
6868,6868,177,19,0
11235,11235,84,318,0
7710,7710,223,169,0
7736,7736,88,64,0
4283,4283,345,375,1
7531,7531,121,27,0
9799,9799,70,46,0
3384,3384,171,233,1
11770,11770,88,38,0
9995,9995,144,233,0
10252,10252,402,407,0
7462,7462,115,182,0
3331,3331,169,235,1
6404,6404,5,60,0
8895,8895,125,32,0
2096,2096,109,247,1
10328,10328,363,202,0
7999,7999,151,167,0
5017,5017,24,55,1
8738,8738,10,268,0
1449,1449,99,173,1
6900,6900,101,67,0
2610,2610,119,236,1
1900,1900,106,176,1
8186,8186,406,180,0
3920,3920,267,354,1
2757,2757,122,245,1
6397,6397,4,32,0
10662,10662,67,403,0
2097,2097,109,248,1
8329,8329,124,391,0
11624,11624,319,263,0
5624,5624,41,393,1
9028,9028,321,199,0
3471,3471,174,245,1
8266,8266,35,314,0
2171,2171,111,126,1
11352,11352,343,252,0
11293,11293,106,388,0
8590,8590,48,192,0
2010,2010,108,167,1
12045,12045,119,63,0
1283,1283,97,113,1
11816,11816,210,256,0
1019,1019,93,166,1
9518,9518,217,302,0
8667,8667,223,251,0
2810,2810,124,128,1
10615,10615,208,19,0
1651,1651,102,177,1
11832,11832,107,391,0
1169,1169,95,171,1
9398,9398,102,402,0
6256,6256,312,332,0
5469,5469,36,57,1
10741,10741,83,178,0
867,867,91,163,1
5093,5093,26,46,1
5433,5433,35,53,1
541,541,87,116,1
9324,9324,9,169,0
